amount,currency,epoch_date,status,transaction_type,gateway
10900.0,MXN,1468889703.32,gateway_processing_failed,Purchase,GB
12938.0,MXN,1467383701.09,succeeded,Purchase,GB
18100.0,MXN,1435125815.14,gateway_processing_failed,Purchase,GB
1000.0,MXN,1477078202.54,succeeded,Purchase,GA
28293.0,MXN,1473494331.37,succeeded,Purchase,GB
300.0,MXN,1471000170.0,gateway_processing_failed,Authorization,GB
300.0,MXN,1468163478.27,gateway_processing_failed,Authorization,GB
300.0,MXN,1476390518.87,gateway_processing_failed,Authorization,GB
10900.0,MXN,1478063756.15,gateway_processing_failed,Purchase,GB
300.0,MXN,1479697830.39,gateway_processing_failed,Authorization,GA
16190.0,MXN,1463803592.87,gateway_processing_failed,Purchase,GB
22690.0,MXN,1460038910.5,succeeded,Purchase,GB
2000.0,MXN,1468504322.25,gateway_processing_failed,Purchase,GA
10900.0,MXN,1470277738.99,gateway_processing_failed,Purchase,GB
4980.0,MXN,1458972856.16,gateway_processing_failed,Purchase,GB
23700.0,MXN,1453788096.16,gateway_processing_failed,Purchase,GB
10900.0,MXN,1480014933.07,gateway_processing_failed,Credit,GB
10000.0,MXN,1445702660.14,gateway_processing_failed,Authorization,GB
300.0,MXN,1441122564.73,gateway_processing_failed,Authorization,GB
3200.0,MXN,1470111088.64,gateway_processing_failed,Purchase,GB
3200.0,MXN,1473178829.69,gateway_processing_failed,Purchase,GB
300.0,MXN,1470651908.73,succeeded,Authorization,GB
3200.0,MXN,1476404602.47,gateway_processing_failed,Purchase,GB
19920.0,MXN,1443197220.64,succeeded,Purchase,GB
5240.0,MXN,1459472596.37,succeeded,Purchase,GB
23110.0,MXN,1460708684.72,succeeded,Purchase,GB
300.0,MXN,1470518328.35,gateway_processing_failed,Authorization,GB
3500.0,MXN,1461910522.11,failed,Purchase,GB
41635.0,MXN,1422203635.9,gateway_processing_failed,Purchase,GB
2270.0,MXN,1459404768.94,gateway_processing_failed,Purchase,GB
8380.0,MXN,1463019926.55,gateway_processing_failed,Purchase,GB
4000.0,MXN,1445061866.53,gateway_processing_failed,Purchase,GB
300.0,MXN,1454015666.55,gateway_processing_failed,Authorization,GB
3200.0,MXN,1478046379.76,gateway_processing_failed,Purchase,GB
2975.0,MXN,1469193734.28,gateway_processing_failed,Purchase,GB
1500.0,MXN,1416227450.37,succeeded,Purchase,GA
3200.0,MXN,1470438336.59,gateway_processing_failed,Purchase,GB
19960.0,MXN,1465071401.77,succeeded,Purchase,GB
7483.0,MXN,1472364575.7,gateway_processing_failed,Purchase,GB
3200.0,MXN,1475198213.27,gateway_processing_failed,Purchase,GB
3000.0,MXN,1460259132.18,succeeded,Purchase,GB
6190.0,MXN,1462169226.66,gateway_processing_failed,Purchase,GB
300.0,MXN,1466439938.51,gateway_processing_failed,Authorization,GB
3510.0,MXN,1464904681.2,succeeded,Purchase,GB
19900.0,MXN,1474418882.55,succeeded,Purchase,GA
12265.0,MXN,1465186095.62,succeeded,Purchase,GB
300.0,MXN,1466097773.6,gateway_processing_failed,Authorization,GB
10900.0,MXN,1478842433.16,gateway_processing_failed,Purchase,GB
300.0,MXN,1461868237.72,succeeded,Authorization,GB
300.0,MXN,1477678842.77,gateway_processing_failed,Authorization,GA
29410.0,MXN,1451887273.06,succeeded,Purchase,GB
24090.0,MXN,1460268411.39,gateway_processing_failed,Purchase,GB
6370.0,MXN,1466231182.87,gateway_processing_failed,Purchase,GB
15254.0,MXN,1475538122.7,gateway_processing_failed,Purchase,GB
300.0,MXN,1477430200.84,succeeded,Purchase,GA
9530.0,MXN,1449973889.1,succeeded,Purchase,GB
20274.0,MXN,1467063393.34,succeeded,Purchase,GB
5800.0,MXN,1460475304.75,gateway_processing_failed,Purchase,GB
300.0,MXN,1467940452.45,gateway_processing_failed,Authorization,GB
13500.0,MXN,1455336482.31,gateway_processing_failed,Purchase,GB
18350.0,MXN,1466057958.82,gateway_processing_failed,Purchase,GB
3200.0,MXN,1475717808.41,succeeded,Purchase,GB
3168.0,MXN,1477014160.88,succeeded,Purchase,GB
300.0,MXN,1460246323.79,gateway_processing_failed,Authorization,GB
61157.0,MXN,1467844108.74,gateway_processing_failed,Purchase,GB
3000.0,MXN,1470532282.87,succeeded,Purchase,GB
8711.0,MXN,1480314149.54,gateway_processing_failed,Purchase,GA
9024.0,MXN,1478474293.74,succeeded,Purchase,GA
1990.0,MXN,1454652151.22,gateway_processing_failed,Purchase,GB
300.0,MXN,1478047220.08,succeeded,Authorization,GA
300.0,MXN,1469951469.76,gateway_processing_failed,Authorization,GB
9350.0,MXN,1464934520.4,gateway_processing_failed,Purchase,GB
6372.0,MXN,1473986227.98,succeeded,Purchase,GB
300.0,MXN,1475310444.84,gateway_processing_failed,Authorization,GB
10900.0,MXN,1466238806.63,gateway_processing_failed,Purchase,GB
300.0,MXN,1480091851.02,gateway_processing_failed,Authorization,GA
9980.0,MXN,1448182761.45,succeeded,Purchase,GB
15554.0,MXN,1472183886.94,gateway_processing_failed,Purchase,GB
17120.0,MXN,1459058557.29,gateway_processing_failed,Purchase,GB
10900.0,MXN,1465884025.95,gateway_processing_failed,Purchase,GB
10900.0,MXN,1465044842.01,gateway_processing_failed,Purchase,GB
10900.0,MXN,1476592111.88,gateway_processing_failed,Purchase,GB
19213.0,MXN,1472518217.87,gateway_processing_failed,Purchase,GB
10900.0,MXN,1476826384.28,succeeded,Purchase,GB
6339.0,MXN,1476340204.4,gateway_processing_failed,Purchase,GB
6944.0,MXN,1469924555.0,succeeded,Purchase,GB
300.0,MXN,1477867503.69,gateway_processing_failed,Authorization,GA
300.0,MXN,1472386171.73,succeeded,Authorization,GB
10900.0,MXN,1465884548.58,gateway_processing_failed,Purchase,GB
3200.0,MXN,1473442923.99,gateway_processing_failed,Purchase,GB
8700.0,MXN,1400225710.88,gateway_processing_failed,Purchase,GB
15844.0,MXN,1459560724.74,succeeded,Purchase,GA
16550.0,MXN,1445234986.27,gateway_processing_failed,Purchase,GB
300.0,MXN,1475580765.97,gateway_processing_failed,Authorization,GB
2619.0,MXN,1477980612.24,gateway_processing_failed,Purchase,GA
13250.0,MXN,1448863543.85,gateway_processing_failed,Purchase,GB
13300.0,MXN,1455640080.06,gateway_processing_failed,Purchase,GB
700.0,MXN,1464903761.07,succeeded,Purchase,GB
17680.0,MXN,1455084234.74,succeeded,Purchase,GB
5755.0,MXN,1476685186.44,succeeded,Purchase,GB
300.0,MXN,1479607781.1,gateway_processing_failed,Authorization,GA
11620.0,MXN,1464070298.79,gateway_processing_failed,Purchase,GB
3200.0,MXN,1470111353.35,gateway_processing_failed,Purchase,GB
10900.0,MXN,1465881610.23,gateway_processing_failed,Purchase,GB
17600.0,MXN,1421485244.77,succeeded,Purchase,GA
2790.0,MXN,1474172757.71,succeeded,Purchase,GB
300.0,MXN,1464836988.72,gateway_processing_failed,Authorization,GB
10900.0,MXN,1472594137.71,gateway_processing_failed,Purchase,GB
9000.0,MXN,1467762427.66,succeeded,Purchase,GB
16933.0,MXN,1474528679.07,gateway_processing_failed,Purchase,GB
22130.0,MXN,1463293095.12,failed,Purchase,GB
5600.0,MXN,1417307399.76,succeeded,Purchase,GB
14040.0,MXN,1464242853.32,succeeded,Purchase,GB
10900.0,MXN,1465892377.47,gateway_processing_failed,Purchase,GB
1229.0,MXN,1450072214.81,gateway_processing_failed,Purchase,GA
11860.0,MXN,1458319363.46,succeeded,Purchase,GB
24731.0,MXN,1470463604.0,succeeded,Purchase,GB
300.0,MXN,1468594097.06,gateway_processing_failed,Authorization,GB
6860.0,MXN,1440509855.3,succeeded,Purchase,GB
14520.0,MXN,1458021995.27,succeeded,Purchase,GB
10900.0,MXN,1466233836.62,gateway_processing_failed,Purchase,GB
1000.0,MXN,1478744823.0,succeeded,Purchase,GA
300.0,MXN,1457548978.11,succeeded,Authorization,GB
300.0,MXN,1476810875.36,succeeded,Authorization,GB
7580.0,MXN,1461305078.04,gateway_processing_failed,Purchase,GB
3200.0,MXN,1476555436.39,gateway_processing_failed,Purchase,GB
300.0,MXN,1464717802.43,gateway_processing_failed,Authorization,GB
4640.0,MXN,1446752639.44,succeeded,Purchase,GB
4249.0,MXN,1472279280.49,gateway_processing_failed,Purchase,GB
8580.0,MXN,1459059238.56,gateway_processing_failed,Purchase,GB
300.0,MXN,1478414924.17,gateway_processing_failed,Authorization,GA
300.0,MXN,1431055140.72,succeeded,Purchase,GA
4320.0,MXN,1454083578.1,succeeded,Purchase,GB
300.0,MXN,1461093246.75,gateway_processing_failed,Authorization,GB
300.0,MXN,1473792374.37,gateway_processing_failed,Authorization,GB
300.0,MXN,1475073605.43,gateway_processing_failed,Authorization,GB
3000.0,MXN,1473891698.84,succeeded,Purchase,GA
7310.0,MXN,1460700745.27,gateway_processing_failed,Purchase,GB
300.0,MXN,1475819155.4,succeeded,Authorization,GB
3200.0,MXN,1469924139.89,gateway_processing_failed,Purchase,GB
300.0,MXN,1475532256.25,gateway_processing_failed,Authorization,GB
19370.0,MXN,1453874715.88,gateway_processing_failed,Purchase,GB
300.0,MXN,1476556520.05,succeeded,Authorization,GB
10000.0,MXN,1397276632.32,succeeded,Purchase,GB
8749.0,MXN,1480033889.2,gateway_processing_failed,Purchase,GA
10900.0,MXN,1480540522.54,gateway_processing_failed,Credit,GB
3110.0,MXN,1463631569.51,succeeded,Purchase,GB
5790.0,MXN,1460182074.27,gateway_processing_failed,Purchase,GB
300.0,MXN,1473007284.14,gateway_processing_failed,Authorization,GB
31200.0,MXN,1395801355.0,succeeded,Purchase,GA
19990.0,MXN,1466490641.04,failed,Purchase,GB
21862.0,MXN,1479971802.13,succeeded,Purchase,GA
15030.0,MXN,1450587025.33,gateway_processing_failed,Purchase,GB
4000.0,MXN,1475991481.54,succeeded,Purchase,GB
38741.0,MXN,1477022222.24,succeeded,Purchase,GB
17960.0,MXN,1456034481.41,gateway_processing_failed,Purchase,GB
11200.0,MXN,1408496305.46,succeeded,Purchase,GA
300.0,MXN,1475510131.81,gateway_processing_failed,Authorization,GB
300.0,MXN,1478648521.44,gateway_processing_failed,Authorization,GA
4210.0,MXN,1467353634.79,failed,Purchase,GB
300.0,MXN,1435956695.3,succeeded,Authorization,GB
15130.0,MXN,1467095468.22,gateway_processing_failed,Purchase,GB
6370.0,MXN,1475746418.14,succeeded,Purchase,GB
10900.0,MXN,1469286821.1,gateway_processing_failed,Purchase,GB
14493.0,MXN,1467440271.97,gateway_processing_failed,Purchase,GB
5500.0,MXN,1439100294.84,gateway_processing_failed,Purchase,GB
3200.0,MXN,1475527212.16,gateway_processing_failed,Purchase,GB
7200.0,MXN,1458376707.7,gateway_processing_failed,Purchase,GA
3200.0,MXN,1469480511.55,succeeded,Credit,GB
13191.0,MXN,1475460546.64,succeeded,Purchase,GB
10900.0,MXN,1465924193.39,gateway_processing_failed,Purchase,GB
7875.0,MXN,1470415517.79,gateway_processing_failed,Purchase,GB
300.0,MXN,1456305690.93,gateway_processing_failed,Authorization,GB
300.0,MXN,1465688027.73,gateway_processing_failed,Authorization,GB
40.0,MXN,1453082144.78,succeeded,Purchase,GB
3200.0,MXN,1471059508.77,gateway_processing_failed,Purchase,GB
37550.0,MXN,1460441746.09,gateway_processing_failed,Purchase,GB
2500.0,MXN,1479448209.07,succeeded,Purchase,GA
3200.0,MXN,1468940449.99,succeeded,Credit,GB
300.0,MXN,1477972150.14,gateway_processing_failed,Authorization,GA
300.0,MXN,1460067860.58,gateway_processing_failed,Authorization,GB
6022.0,MXN,1463032937.75,failed,Purchase,GB
4000.0,MXN,1446185071.07,gateway_processing_failed,Purchase,GB
300.0,MXN,1472161937.88,succeeded,Authorization,GB
4000.0,MXN,1476583234.47,succeeded,Purchase,GB
13929.0,MXN,1472766260.41,succeeded,Purchase,GB
10900.0,MXN,1468923768.49,gateway_processing_failed,Purchase,GB
12520.0,MXN,1464243174.82,gateway_processing_failed,Purchase,GB
19201.0,MXN,1478321692.49,succeeded,Purchase,GA
52010.0,MXN,1463638653.53,gateway_processing_failed,Purchase,GB
11426.0,MXN,1466841070.73,succeeded,Purchase,GB
3200.0,MXN,1474905777.91,gateway_processing_failed,Purchase,GB
3000.0,MXN,1463116252.52,succeeded,Purchase,GB
110886.0,MXN,1476428295.75,succeeded,Purchase,GB
18398.0,MXN,1470951921.44,succeeded,Purchase,GB
11930.0,MXN,1445219330.3,succeeded,Purchase,GB
300.0,MXN,1479270162.56,gateway_processing_failed,Authorization,GA
4831.0,MXN,1474578390.48,succeeded,Purchase,GB
8491.0,MXN,1476364326.54,succeeded,Purchase,GB
300.0,MXN,1473885456.25,succeeded,Authorization,GB
300.0,MXN,1465587277.09,gateway_processing_failed,Authorization,GB
10243.0,MXN,1477808569.03,gateway_processing_failed,Purchase,GA
11820.0,MXN,1407772920.12,succeeded,Purchase,GB
300.0,MXN,1464826781.12,gateway_processing_failed,Authorization,GB
2000.0,MXN,1474036330.64,gateway_processing_failed,Purchase,GB
89900.0,MXN,1406743760.55,succeeded,Purchase,GA
300.0,MXN,1468486819.2,gateway_processing_failed,Authorization,GB
300.0,MXN,1459964457.84,gateway_processing_failed,Authorization,GB
300.0,MXN,1474347230.23,gateway_processing_failed,Authorization,GB
3500.0,MXN,1478239416.83,gateway_processing_failed,Purchase,GA
10900.0,MXN,1465881697.27,gateway_processing_failed,Purchase,GB
10900.0,MXN,1478142939.42,succeeded,Credit,GB
9301.0,MXN,1475388649.06,gateway_processing_failed,Purchase,GB
10900.0,MXN,1465933321.91,gateway_processing_failed,Purchase,GB
300.0,MXN,1462456674.0,gateway_processing_failed,Authorization,GB
5995.0,MXN,1479265225.01,gateway_processing_failed,Purchase,GA
7651.0,MXN,1472126631.76,succeeded,Purchase,GB
9200.0,MXN,1444355224.33,succeeded,Purchase,GA
300.0,MXN,1474384861.86,gateway_processing_failed,Authorization,GB
300.0,MXN,1463005173.57,succeeded,Authorization,GB
10900.0,MXN,1471745605.21,succeeded,Purchase,GB
10900.0,MXN,1473994879.93,succeeded,Purchase,GB
29270.0,MXN,1443939011.96,gateway_processing_failed,Purchase,GB
300.0,MXN,1472212272.07,gateway_processing_failed,Authorization,GB
9300.0,MXN,1396657499.29,gateway_processing_failed,Purchase,GA
3500.0,MXN,1478150523.06,gateway_processing_failed,Purchase,GA
7820.0,MXN,1462242983.64,gateway_processing_failed,Purchase,GB
20290.0,MXN,1440396225.86,gateway_processing_failed,Purchase,GB
137250.0,MXN,1441865195.87,gateway_processing_failed,Purchase,GB
3200.0,MXN,1475435600.45,succeeded,Purchase,GB
300.0,MXN,1460868404.08,gateway_processing_failed,Authorization,GB
3200.0,MXN,1476848555.72,succeeded,Purchase,GB
37720.0,MXN,1463811317.6,failed,Purchase,GB
18400.0,MXN,1468562713.43,gateway_processing_failed,Purchase,GB
1650.0,MXN,1438364752.94,gateway_processing_failed,Purchase,GB
4540.0,MXN,1427078520.7,succeeded,Purchase,GA
1000.0,MXN,1475696706.63,succeeded,Purchase,GA
300.0,MXN,1448069352.63,gateway_processing_failed,Authorization,GB
7310.0,MXN,1424235447.97,succeeded,Purchase,GB
300.0,MXN,1476212880.78,gateway_processing_failed,Authorization,GB
5642.0,MXN,1480225930.68,succeeded,Purchase,GA
300.0,MXN,1475084331.01,gateway_processing_failed,Authorization,GB
8553.0,MXN,1467687390.93,gateway_processing_failed,Purchase,GB
10900.0,MXN,1469064802.99,gateway_processing_failed,Purchase,GB
11850.0,MXN,1463638119.32,gateway_processing_failed,Purchase,GB
300.0,MXN,1471399636.84,gateway_processing_failed,Authorization,GB
300.0,MXN,1464903856.35,gateway_processing_failed,Authorization,GB
300.0,MXN,1460650217.17,gateway_processing_failed,Authorization,GB
2000.0,MXN,1468464343.64,succeeded,Purchase,GB
300.0,MXN,1479768987.55,gateway_processing_failed,Authorization,GA
13277.0,MXN,1479699308.21,succeeded,Purchase,GA
15200.0,MXN,1460441758.76,gateway_processing_failed,Purchase,GB
8097.0,MXN,1474417511.1,succeeded,Purchase,GB
14080.0,MXN,1418901712.97,succeeded,Purchase,GA
11570.0,MXN,1456898989.91,gateway_processing_failed,Purchase,GB
26920.0,MXN,1461824060.09,gateway_processing_failed,Purchase,GB
7300.0,MXN,1462692967.45,gateway_processing_failed,Purchase,GB
10900.0,MXN,1466690554.99,gateway_processing_failed,Purchase,GB
300.0,MXN,1451855281.2,gateway_processing_failed,Authorization,GB
46520.0,MXN,1459577829.1,gateway_processing_failed,Purchase,GB
2500.0,MXN,1466490423.31,failed,Purchase,GB
15063.0,MXN,1476418519.49,gateway_processing_failed,Purchase,GB
5533.0,MXN,1425197679.05,succeeded,Purchase,GA
300.0,MXN,1472240444.75,gateway_processing_failed,Authorization,GB
3200.0,MXN,1470109680.63,gateway_processing_failed,Purchase,GB
15610.0,MXN,1464242939.66,failed,Purchase,GB
1600.0,MXN,1450000336.51,succeeded,Purchase,GB
2243.0,MXN,1469852811.1,succeeded,Purchase,GB
27330.0,MXN,1460441268.75,gateway_processing_failed,Purchase,GB
9280.0,MXN,1467612408.94,gateway_processing_failed,Purchase,GB
300.0,MXN,1478459555.85,gateway_processing_failed,Authorization,GA
6939.0,MXN,1472328827.49,succeeded,Purchase,GB
10223.0,MXN,1466230485.26,gateway_processing_failed,Purchase,GB
6734.0,MXN,1467355084.87,gateway_processing_failed,Purchase,GB
11600.0,MXN,1478882977.25,succeeded,Purchase,GA
300.0,MXN,1460031271.55,succeeded,Authorization,GB
300.0,MXN,1460054276.94,gateway_processing_failed,Authorization,GB
300.0,MXN,1461900246.39,succeeded,Authorization,GB
7320.0,MXN,1468716376.82,succeeded,Purchase,GB
500.0,MXN,1479101583.13,gateway_processing_failed,Purchase,GA
300.0,MXN,1476672594.15,succeeded,Authorization,GB
6660.0,MXN,1458177890.19,succeeded,Purchase,GB
8898.0,MXN,1474439267.22,succeeded,Purchase,GB
300.0,MXN,1458970132.29,succeeded,Authorization,GB
300.0,MXN,1473467692.9,gateway_processing_failed,Authorization,GB
17496.0,MXN,1478104049.68,gateway_processing_failed,Purchase,GA
30280.0,MXN,1437285760.31,gateway_processing_failed,Purchase,GB
9620.0,MXN,1460433198.34,succeeded,Purchase,GB
4816.0,MXN,1477816194.12,gateway_processing_failed,Purchase,GA
8420.0,MXN,1449295344.02,gateway_processing_failed,Purchase,GB
10900.0,MXN,1466615732.55,gateway_processing_failed,Purchase,GB
12890.0,MXN,1449508428.16,succeeded,Purchase,GB
10900.0,MXN,1478314092.31,gateway_processing_failed,Purchase,GB
37190.0,MXN,1444370539.99,gateway_processing_failed,Purchase,GB
300.0,MXN,1474143137.76,gateway_processing_failed,Authorization,GB
19250.0,MXN,1457848982.23,gateway_processing_failed,Purchase,GB
21670.0,MXN,1457706936.75,succeeded,Purchase,GB
480.0,MXN,1464761739.29,gateway_processing_failed,Purchase,GB
8452.0,MXN,1474956523.65,succeeded,Purchase,GB
19773.0,MXN,1476458020.29,succeeded,Purchase,GB
300.0,MXN,1462678806.26,gateway_processing_failed,Authorization,GB
3200.0,MXN,1472489108.02,succeeded,Credit,GB
10570.0,MXN,1432537541.95,gateway_processing_failed,Purchase,GA
3200.0,MXN,1469147929.99,gateway_processing_failed,Purchase,GB
7000.0,MXN,1460009783.69,gateway_processing_failed,Purchase,GB
7120.0,MXN,1456890214.05,gateway_processing_failed,Purchase,GB
10000.0,MXN,1394018609.0,succeeded,Purchase,GA
10900.0,MXN,1467125976.61,gateway_processing_failed,Purchase,GB
2000.0,MXN,1440594086.5,failed,Purchase,GA
300.0,MXN,1465868155.08,gateway_processing_failed,Authorization,GB
5084.0,MXN,1465626054.25,gateway_processing_failed,Purchase,GB
300.0,MXN,1474298108.53,gateway_processing_failed,Authorization,GB
300.0,MXN,1477163616.21,succeeded,Authorization,GB
3200.0,MXN,1472655605.16,gateway_processing_failed,Purchase,GB
10270.0,MXN,1456466903.2,gateway_processing_failed,Purchase,GB
31345.0,MXN,1412106501.03,succeeded,Purchase,GA
9300.0,MXN,1457763206.07,gateway_processing_failed,Purchase,GB
300.0,MXN,1459062195.11,gateway_processing_failed,Authorization,GB
4000.0,MXN,1462169605.02,gateway_processing_failed,Purchase,GB
6548.0,MXN,1469487102.26,succeeded,Purchase,GB
3500.0,MXN,1446225911.69,succeeded,Purchase,GB
50221.0,MXN,1463552475.56,gateway_processing_failed,Purchase,GB
2500.0,MXN,1463141551.91,succeeded,Purchase,GB
3200.0,MXN,1473969980.62,gateway_processing_failed,Purchase,GB
2000.0,MXN,1438404065.84,succeeded,Purchase,GB
300.0,MXN,1467164729.26,gateway_processing_failed,Authorization,GB
10900.0,MXN,1479755642.99,succeeded,Credit,GB
8000.0,MXN,1417395538.08,succeeded,Purchase,GA
300.0,MXN,1466087262.76,gateway_processing_failed,Authorization,GB
10900.0,MXN,1467033823.17,gateway_processing_failed,Purchase,GB
300.0,MXN,1461918218.43,gateway_processing_failed,Authorization,GB
14811.0,MXN,1479696127.47,gateway_processing_failed,Purchase,GA
300.0,MXN,1468675869.62,succeeded,Authorization,GB
300.0,MXN,1472177848.13,gateway_processing_failed,Authorization,GB
3000.0,MXN,1386305729.0,gateway_processing_failed,Purchase,GA
3200.0,MXN,1471211637.22,gateway_processing_failed,Purchase,GB
300.0,MXN,1477528850.27,gateway_processing_failed,Purchase,GA
13777.0,MXN,1478671690.75,gateway_processing_failed,Purchase,GA
300.0,MXN,1432876089.54,succeeded,Purchase,GA
10146.0,MXN,1475908548.47,gateway_processing_failed,Purchase,GB
9794.0,MXN,1466433883.34,succeeded,Purchase,GB
10900.0,MXN,1468903905.48,gateway_processing_failed,Purchase,GB
300.0,MXN,1470202072.15,gateway_processing_failed,Authorization,GB
10900.0,MXN,1466239895.91,gateway_processing_failed,Purchase,GB
26740.0,MXN,1442124165.93,gateway_processing_failed,Purchase,GB
10900.0,MXN,1479722205.85,succeeded,Purchase,GB
300.0,MXN,1464984851.62,gateway_processing_failed,Authorization,GB
300.0,MXN,1464971822.08,succeeded,Authorization,GB
1950.0,MXN,1456812526.65,gateway_processing_failed,Purchase,GB
10900.0,MXN,1480005132.35,gateway_processing_failed,Purchase,GB
7196.0,MXN,1472162968.72,succeeded,Purchase,GB
7070.0,MXN,1457117026.83,succeeded,Purchase,GB
9078.0,MXN,1466317379.16,succeeded,Purchase,GB
300.0,MXN,1446590074.99,succeeded,Authorization,GB
19614.0,MXN,1473661566.6,gateway_processing_failed,Purchase,GB
300.0,MXN,1450916915.7,succeeded,Authorization,GB
10600.0,MXN,1408241020.81,succeeded,Purchase,GA
14330.0,MXN,1464550871.14,succeeded,Purchase,GB
300.0,MXN,1472713431.36,gateway_processing_failed,Authorization,GB
300.0,MXN,1475813592.33,succeeded,Authorization,GB
12203.0,MXN,1476080222.92,gateway_processing_failed,Purchase,GB
20980.0,MXN,1443853933.31,succeeded,Purchase,GB
7500.0,MXN,1435428077.03,gateway_processing_failed,Purchase,GB
300.0,MXN,1471041600.53,gateway_processing_failed,Authorization,GB
300.0,MXN,1460833371.55,succeeded,Authorization,GB
21677.0,MXN,1467537321.48,succeeded,Purchase,GB
9230.0,MXN,1441692402.04,gateway_processing_failed,Purchase,GB
3200.0,MXN,1471129896.53,gateway_processing_failed,Purchase,GB
2500.0,MXN,1468320598.1,succeeded,Purchase,GB
10900.0,MXN,1465869742.39,gateway_processing_failed,Purchase,GB
300.0,MXN,1470078593.59,gateway_processing_failed,Authorization,GB
3860.0,MXN,1461426809.57,succeeded,Purchase,GB
300.0,MXN,1453335628.77,gateway_processing_failed,Authorization,GB
1890.0,MXN,1463811118.4,gateway_processing_failed,Purchase,GB
6990.0,MXN,1463811413.52,gateway_processing_failed,Purchase,GB
300.0,MXN,1447125108.99,succeeded,Authorization,GB
5325.0,MXN,1469248299.87,succeeded,Purchase,GB
300.0,MXN,1460329771.68,gateway_processing_failed,Authorization,GB
16356.0,MXN,1469217809.05,succeeded,Purchase,GB
10900.0,MXN,1478413111.77,gateway_processing_failed,Purchase,GB
300.0,MXN,1460563105.41,succeeded,Authorization,GB
8370.0,MXN,1464847511.8,gateway_processing_failed,Purchase,GB
3000.0,MXN,1474064282.41,succeeded,Purchase,GA
10900.0,MXN,1480008848.39,gateway_processing_failed,Purchase,GB
300.0,MXN,1472671588.25,succeeded,Authorization,GB
6630.0,MXN,1458972741.45,gateway_processing_failed,Purchase,GB
32100.0,MXN,1429558872.39,succeeded,Purchase,GB
22707.0,MXN,1474438518.38,gateway_processing_failed,Purchase,GB
6523.0,MXN,1479536131.59,succeeded,Purchase,GA
3200.0,MXN,1476143158.0,succeeded,Purchase,GB
300.0,MXN,1465590451.11,gateway_processing_failed,Authorization,GB
9813.0,MXN,1468476965.15,gateway_processing_failed,Purchase,GB
3200.0,MXN,1469147529.17,gateway_processing_failed,Purchase,GB
2000.0,MXN,1425718627.46,gateway_processing_failed,Purchase,GA
8720.0,MXN,1463192858.56,succeeded,Purchase,GB
24500.0,MXN,1451937495.22,succeeded,Purchase,GB
300.0,MXN,1479334186.46,gateway_processing_failed,Authorization,GA
2222.0,MXN,1472765699.78,succeeded,Purchase,GB
3200.0,MXN,1473117735.5,gateway_processing_failed,Purchase,GB
6332.0,MXN,1466482478.83,succeeded,Purchase,GB
13250.0,MXN,1465972294.63,failed,Purchase,GB
5880.0,MXN,1457676523.16,gateway_processing_failed,Purchase,GB
17884.0,MXN,1477345554.06,succeeded,Purchase,GB
10900.0,MXN,1465887907.1,gateway_processing_failed,Purchase,GB
10900.0,MXN,1468908295.77,gateway_processing_failed,Purchase,GB
10900.0,MXN,1469542171.0,gateway_processing_failed,Purchase,GB
3200.0,MXN,1472919150.94,gateway_processing_failed,Purchase,GB
300.0,MXN,1476765838.75,gateway_processing_failed,Authorization,GB
4660.0,MXN,1459195458.47,succeeded,Purchase,GB
300.0,MXN,1449237664.52,succeeded,Authorization,GB
9052.0,MXN,1476497518.41,succeeded,Purchase,GB
14412.0,MXN,1477286402.89,succeeded,Purchase,GB
4000.0,MXN,1456812675.12,gateway_processing_failed,Purchase,GB
9603.0,MXN,1465884253.52,gateway_processing_failed,Purchase,GB
1670.0,MXN,1462428320.54,gateway_processing_failed,Purchase,GB
9940.0,MXN,1462303756.7,succeeded,Purchase,GB
1000.0,MXN,1473254942.9,succeeded,Purchase,GA
300.0,MXN,1461014878.58,gateway_processing_failed,Authorization,GB
20008.0,MXN,1471846516.33,gateway_processing_failed,Purchase,GB
12540.0,MXN,1453096971.82,gateway_processing_failed,Purchase,GB
6850.0,MXN,1463379585.59,gateway_processing_failed,Purchase,GB
10900.0,MXN,1471528593.87,gateway_processing_failed,Purchase,GB
300.0,MXN,1463711159.85,gateway_processing_failed,Authorization,GB
300.0,MXN,1466698952.51,gateway_processing_failed,Authorization,GB
17063.0,MXN,1476685044.08,gateway_processing_failed,Purchase,GB
300.0,MXN,1466879046.58,succeeded,Authorization,GB
8880.0,MXN,1427413384.53,succeeded,Purchase,GB
10900.0,MXN,1465237926.63,gateway_processing_failed,Purchase,GB
10900.0,MXN,1480461455.03,gateway_processing_failed,Credit,GB
300.0,MXN,1467224656.65,succeeded,Authorization,GB
300.0,MXN,1460231409.86,succeeded,Authorization,GB
300.0,MXN,1446221731.68,gateway_processing_failed,Authorization,GB
18570.0,MXN,1460700275.86,gateway_processing_failed,Purchase,GB
300.0,MXN,1466935890.98,gateway_processing_failed,Authorization,GB
17010.0,MXN,1466143985.0,gateway_processing_failed,Purchase,GB
3200.0,MXN,1474741628.5,gateway_processing_failed,Purchase,GB
6700.0,MXN,1391282822.0,succeeded,Purchase,GA
4570.0,MXN,1461910084.26,failed,Purchase,GB
3200.0,MXN,1475692605.96,gateway_processing_failed,Purchase,GB
22320.0,MXN,1464675269.38,failed,Purchase,GB
300.0,MXN,1464046077.58,succeeded,Authorization,GB
